,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.23,,pioneer3at_2,0,4,0,None,0,[],100,None,0,[],100,None,0,"[1.0000000018285728, 2.0, 0.6625429507096975]",100,None,0,[],100
0.265,,UAV_1,0,4,0,None,0,[],100,None,0,[],100,None,0,"[0.9989250447707787, 1.991100769745431, 0.6635514280180356]",100,None,0,[],100
6.255,,,0,4,0,None,0,"[3.0027023243389293, 1.9906420140684369, 0.0]",100,None,0,"[2.998276697912335, 3.9806961469415154, 0.0]",100,None,0,"[0.995734394053689, 1.9915776476788196, 0.661094930582802]",100,None,0,"[0.9196105179458246, 3.8004536064325074, 0.7066923655062766]",100
17.58,,,0,4,0,None,0,"[3.009653131252921, 1.9779027862565128, 0.0]",100.0,None,0,"[2.9962686524659015, 3.965223227171559, 0.0]",100.0,None,0,"[0.9939786571138619, 1.9874200770124497, 0.6610034388114104]",100.0,None,0,"[0.9205763296082626, 3.79905135460983, 0.7065587727211279]",100.0
29.01,,,0,4,0,None,0,"[3.0160428369012684, 1.96626793162441, 0.0]",100.0,None,0,"[2.9930142236789608, 3.9483714067935205, 0.0]",100.0,None,0,"[0.9937409139458312, 1.9855893083314389, 0.6609642263420593]",100.0,None,0,"[0.921673165220304, 3.7971856491315648, 0.7064601268299222]",100.0
38.79,,,0,4,0,None,0,"[3.021604250260175, 1.9579486800369836, 0.0]",100.0,None,0,"[2.9903193867611324, 3.943567899353515, 0.0]",100.0,None,0,"[0.9936270920061565, 1.9842863158463335, 0.6608866890294793]",100.0,None,0,"[0.9226499478297818, 3.7953544833054016, 0.7063711660732952]",100.0
39.32,,,0,4,0,None,0,"[3.021958625353671, 1.9574448546117589, 0.0]",100.0,None,0,"[2.9901721573763718, 3.943519073063952, 0.0]",100.0,None,0,"[0.9937565863704091, 1.9843326453761803, 0.660915452002047]",100.0,None,0,"[0.9227156229915748, 3.795256779703365, 0.7063670729357919]",100.0
41.87,uav_st_assess,UAV_2,1,4,0,None,0,"[3.0233648122258905, 1.9553720518987512, 0.0]",100.0,None,0,"[2.9896047604190716, 3.9432744451877335, 0.0]",100.0,None,0,"[0.9938030924440122, 1.9838770131332577, 0.6609391148171762]",100.0,assessment,0,"[0.977244940384572, 3.858129623974886, 1.5143823681590232]",99.95999908447266
55.77,,,1,4,0,None,0,"[3.032644340723691, 1.9457522781263799, 0.0]",100.0,None,0,"[2.986512783410765, 3.9418996277049247, 0.0]",100.0,None,0,"[0.9937897182271292, 1.981904219557128, 0.6609264658598847]",100.0,assessment,0,"[3.7914585027259737, 3.9769027877620746, 1.6981376989016057]",99.50399780273438
61.465,,,1,4,0,None,0,"[3.0361736227342626, 1.9433153913058647, 0.0]",100.0,None,0,"[2.985093953600129, 3.9414840664333783, 0.0]",100.0,None,0,"[0.9936911536251355, 1.9811030032701782, 0.6608537272898689]",100.0,assessment,0,"[6.053539987589862, 4.089336861565583, 1.81840882158206]",98.72000122070312
