,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
133.83,,,1,2,0,approach,0,"[37.296165828103696, 6.491894803189942, 0.0]",93.42430114746094,None,0,"[0.9971697233589303, 0.9977794128008092, 0.6571927010728865]",100.0
143.62,end_app,pioneer3at_1,1,2,0,None,0,"[39.62457696070466, 6.896774671364098, 0.0]",92.6343002319336,None,0,"[0.9971872416327485, 0.9977750191614491, 0.6572205574487029]",100.0
143.7,,,1,2,0,None,0,"[39.624539094783934, 6.897216886087837, 0.0]",92.6343002319336,None,0,"[0.9970193884215867, 0.997785977721582, 0.657195380144022]",100.0
143.83,,,1,2,0,None,1,"[39.624404019894044, 6.897916665543942, 0.0]",92.6343002319336,None,0,"[0.9971596344227258, 0.9977753181971957, 0.6572554385595983]",100.0
144.37,off_vs,pioneer3at_1,1,2,0,None,1,"[39.624175210512675, 6.900039258778252, 0.0]",92.6343002319336,None,0,"[0.9971674201868308, 0.9977367660966598, 0.6571971995963566]",100.0
145.655,on_vs,pioneer3at_1,1,2,0,None,1,"[39.62361474252696, 6.902125308722768, 0.0]",92.6343002319336,None,0,"[0.9970838845273232, 0.9977718160762477, 0.657276923149157]",100.0
149.7,st_app,pioneer3at_1,1,2,0,approach,1,"[40.00812129899787, 6.970782204196295, 0.0]",92.6343002319336,None,0,"[0.9970709711218243, 0.9979338270255724, 0.6572578370127778]",100.0
160.78,,,1,2,0,approach,1,"[44.195306668099256, 8.485367375535695, 0.0]",91.27420043945312,None,0,"[0.9972599771657745, 0.9981200553940442, 0.6572586074690452]",100.0
163.115,,,1,2,0,approach,1,"[44.9802835577607, 9.03785138628089, 0.0]",91.27420043945312,None,0,"[0.9971547114763255, 0.9981465822825825, 0.6572260353872967]",100.0
164.26,sus_app,pioneer3at_1,1,2,0,None,1,"[45.01646502523623, 9.061589612490208, 0.0]",91.27420043945312,None,0,"[0.9971448991223699, 0.9980947127199573, 0.6572583650262195]",100.0
164.875,abort_app,pioneer3at_1,1,2,0,None,1,"[45.01648703428228, 9.061537908040298, 0.0]",91.27420043945312,None,0,"[0.9971437129894588, 0.9980885518356816, 0.6572525012316061]",100.0
168.97,st_exp,pioneer3at_1,1,2,0,exploration,1,"[45.578711628514476, 8.515527415803897, 0.0]",91.27420043945312,None,0,"[0.9968945520887105, 0.9980790432444521, 0.6571915497975329]",100.0
179.65,,,1,2,0,exploration,1,"[42.177388522657445, 6.900005130681606, 0.0]",90.6011962890625,None,0,"[0.9969783985130493, 0.9982873686017535, 0.6571999880031254]",100.0
190.355,,,1,2,0,exploration,1,"[37.81659007774663, 7.2866099082964375, 0.0]",89.81120300292969,None,0,"[0.9965679693928292, 0.9979469734200295, 0.6571980993431621]",100.0
196.5,,,1,2,0,exploration,1,"[35.29953149004568, 7.205905398952543, 0.0]",89.02120208740234,None,0,"[0.9965685659025177, 0.9976618504827053, 0.6572565959991211]",100.0
197.875,sus_exp,pioneer3at_1,1,2,0,None,1,"[35.23086826194306, 7.201781857615545, 0.0]",89.02120208740234,None,0,"[0.9965403345965184, 0.9976200673958446, 0.6572572970272398]",100.0
198.24,abort_exp,pioneer3at_1,1,2,0,None,1,"[35.230686362303416, 7.202088411725107, 0.0]",89.02120208740234,None,0,"[0.9965800804598522, 0.9975474564966361, 0.6571849546996548]",100.0
200.75,st_rb,pioneer3at_1,1,2,0,return to base,1,"[35.22863648507707, 7.204261565574005, 0.0]",88.3416976928711,None,0,"[0.9964620436520707, 0.9976100076135406, 0.6572455647316184]",100.0
210.49,,,1,2,0,return to base,1,"[33.03609264485956, 6.766333474021572, 0.0]",88.3416976928711,None,0,"[0.996114567301952, 0.9974469252158585, 0.6572153092151012]",100.0
213.87,,,0,2,0,return to base,1,"[31.72216332929337, 6.38174567161614, 0.0]",87.55169677734375,None,0,"[0.9960438971069702, 0.9974795446694403, 0.6572654176880769]",100.0
214.135,,,1,2,0,return to base,1,"[31.617830707325396, 6.35302790089693, 0.0]",87.55169677734375,None,0,"[0.9960152400890996, 0.9974525127820696, 0.6572533699397204]",100.0
214.91,sus_rb,pioneer3at_1,1,2,0,None,1,"[31.61972210192886, 6.353689153645375, 0.0]",87.55169677734375,None,0,"[0.9960539123090528, 0.9974415753151368, 0.657207274338837]",100.0
215.57,abort_rb,pioneer3at_1,1,2,0,None,1,"[31.619659126813193, 6.353756019233346, 0.0]",87.55169677734375,None,0,"[0.9959897315062853, 0.9974263164581811, 0.6572267555396529]",100.0
220.3,st_exp,pioneer3at_1,1,2,0,exploration,1,"[30.037239486094524, 6.05355193255992, 0.0]",87.55169677734375,None,0,"[0.9957606452332312, 0.9977134858223599, 0.6571873719028877]",100.0
225.305,,,1,2,0,exploration,1,"[28.000556794889164, 5.877064178461309, 0.0]",86.87220001220703,None,0,"[0.9957798167509709, 0.9978909857538663, 0.6572180356114913]",100.0
