,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.285,,UAV_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
6.67,,,0,4,0,None,0,"[3.00364219573074, 1.0145306028950793, 0.0]",100,None,0,"[2.9992911012700794, 2.9867398470182316, 0.0]",100,None,0,"[0.9954995908405383, 0.99943892010439, 0.6572330827072422]",100,None,0,"[0.9709485224727016, 2.9658617370786633, 0.6818914645794764]",100
18.03,,,0,4,0,None,0,"[3.0123835818639977, 1.032662854745569, 0.0]",100.0,None,0,"[2.9960376607662536, 2.9732875820819564, 0.0]",100.0,None,0,"[0.9956277489970224, 0.9988651599908449, 0.6572443621376355]",100.0,None,0,"[0.9485747914970175, 2.9446395831498857, 0.6806302443586513]",100.0
29.515,,,0,4,0,None,0,"[3.0178683161455577, 1.0441161218403403, 0.0]",100.0,None,0,"[2.9931154378350104, 2.960120219738122, 0.0]",100.0,None,0,"[0.9953787509857963, 0.9980534700434687, 0.6571807364872019]",100.0,None,0,"[0.9503783833071026, 2.9438970740476806, 0.6806550953423232]",100.0
41.555,,,0,4,0,None,0,"[3.0241309201746986, 1.0555585398297056, 0.0]",100.0,None,0,"[2.9909065299821984, 2.9457622521720634, 0.0]",100.0,None,0,"[0.995796168559293, 0.9980026500407699, 0.657241471589414]",100.0,None,0,"[0.9518470705503915, 2.943244906182529, 0.6806741826596789]",100.0
55.03,,,0,4,0,None,0,"[3.03167884496056, 1.0677639113413615, 0.0]",100.0,None,0,"[2.9893556938874344, 2.928000375029948, 0.0]",100.0,None,0,"[0.9953613630766115, 0.9982725117627058, 0.6572388494955532]",100.0,None,0,"[0.9533586978219641, 2.9424788009701164, 0.6806904918139263]",100.0
61.515,,,0,4,0,None,0,"[3.035575331095629, 1.0734969031249357, 0.0]",100.0,None,0,"[2.98625860495228, 2.9201875842372162, 0.0]",100.0,None,0,"[0.9955527912044438, 0.9977216776516377, 0.657172033885182]",100.0,None,0,"[0.9538879776446311, 2.9422869278408794, 0.6806986177378185]",100.0
64.99,uav_st_assess,UAV_2,1,4,0,None,0,"[3.0377415350858494, 1.07656898892482, 0.0]",100.0,None,0,"[2.98440709556557, 2.9162810877725973, 0.0]",100.0,None,0,"[0.9955081406957672, 0.9974163365423472, 0.6572522735405298]",100.0,assessment,0,"[0.9895994231062955, 2.9647541328941056, 1.5532397347881952]",100.0
78.64,,,1,4,0,None,0,"[3.0466291722387897, 1.088376930251553, 0.0]",100.0,None,0,"[2.978076921465986, 2.902432038134594, 0.0]",100.0,None,0,"[0.9955210271013445, 0.9962106821958778, 0.6572549588033325]",100.0,assessment,0,"[5.186596146853428, 3.538844669864838, 2.14815363306328]",99.47200012207031
