,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
1.955,,,0,2,0,None,0,"[3.000907696184086, 1.0046289223842877, 0.0]",100,None,0,"[0.9989655319980001, 0.9993875945640369, 0.6572260898765648]",100
26.185,,,0,2,0,None,0,"[3.0163031618064764, 1.040830106119069, 0.0]",100.0,None,0,"[0.9980010197641754, 0.9991108533343649, 0.6572791639071426]",100.0
50.285,,pioneer3at_1,0,2,0,None,0,"[3.028996974043547, 1.063505527092859, 0.0]",100.0,None,0,"[0.9974457676246731, 0.9986553902690781, 0.6572614496663863]",100.0
51.68,,UAV_1,0,2,0,None,0,"[3.0297666160248626, 1.0646919139142694, 0.0]",100.0,None,0,"[0.9973880078239246, 0.9985684565552944, 0.657197831164996]",100.0
67.065,,,0,2,0,None,0,"[3.03909149447968, 1.078402086140713, 0.0]",100.0,None,0,"[0.9975752834566619, 0.9982641606915722, 0.6572614454948109]",100.0
78.565,,,0,2,0,None,0,"[3.0466064129958412, 1.0882772620936745, 0.0]",100.0,None,0,"[0.9974456918453641, 0.9979810248893654, 0.6572608944965423]",100.0
91.11,,,0,2,0,None,0,"[3.055516412935808, 1.09904040937377, 0.0]",100.0,None,0,"[0.9972589682236468, 0.9979001703508302, 0.6571994616632758]",100.0
103.035,,,0,2,0,None,0,"[3.0644523165156037, 1.109140908924545, 0.0]",100.0,None,0,"[0.9973092136716288, 0.9977794177548627, 0.6571966746568114]",100.0
103.995,,,0,2,0,None,0,"[3.0652070503994353, 1.1099954470431252, 0.0]",100.0,None,0,"[0.9974060268352436, 0.9977018114842864, 0.6572610546417037]",100.0
