,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.42,,pioneer3at_1,0,2,0,None,0,[],100,None,0,"[0.9989230154368737, 0.999398122628072, 0.6572692373661986]",100
0.44,,UAV_1,0,2,0,None,0,[],100,None,0,"[0.9989230154368737, 0.999398122628072, 0.6572692373661986]",100
31.025,,,0,2,0,None,0,"[3.0183955527216044, 1.0449494349272805, 0.0]",100.0,None,0,"[0.9978666748013402, 0.999060948898902, 0.6572617861175873]",100.0
72.165,,,0,2,0,None,0,"[3.041657274656147, 1.0818809555719557, 0.0]",100.0,None,0,"[0.9976256479987906, 0.9980923433124004, 0.6572613574701268]",100.0
88.73,,,0,2,0,None,0,"[3.0533330397254206, 1.096486736001991, 0.0]",100.0,None,0,"[0.9973783680637206, 0.9978799573163453, 0.6572594627560682]",100.0
102.1,,,0,2,0,None,0,"[3.0633176747467368, 1.1078612519614894, 0.0]",100.0,None,0,"[0.997500828811134, 0.9976883097689709, 0.6571743123311121]",100.0
113.61,,,0,2,0,None,0,"[3.0755445535563837, 1.121510884105623, 0.0]",100.0,None,0,"[0.9973360969281321, 0.9973766384450695, 0.6572904203929767]",100.0
127.99,,,0,2,0,None,0,"[3.096041676244873, 1.1426053508628007, 0.0]",100.0,None,0,"[0.9973393640720786, 0.9976346001263491, 0.6572570793296982]",100.0
140.98,,,0,2,0,None,0,"[3.1164340497663163, 1.161175865193345, 0.0]",100.0,None,0,"[0.9972484149035462, 0.9977389389391748, 0.6571856942427114]",100.0
155.245,,,0,2,0,None,0,"[3.1273406269458635, 1.174492612228303, 0.0]",100.0,None,0,"[0.9972754733911476, 0.9979663587467275, 0.6572873099139176]",100.0
168.82,,,0,2,0,None,0,"[3.1318466246021806, 1.1824568658880523, 0.0]",100.0,None,0,"[0.9970830920453003, 0.9980595061180281, 0.6571739225650588]",100.0
182.395,,,0,2,0,None,0,"[3.135482311008807, 1.1878148051741475, 0.0]",100.0,None,0,"[0.9968931897111182, 0.9981667999138363, 0.6571809274323495]",100.0
195.665,,,0,2,0,None,0,"[3.1349046537965695, 1.1843201598119502, 0.0]",100.0,None,0,"[0.9965549464273727, 0.9976058631600597, 0.657257228265007]",100.0
211.055,,,0,2,0,None,0,"[3.130272891338899, 1.17758753923466, 0.0]",100.0,None,0,"[0.9960621136247922, 0.9975046719467894, 0.6572068816591445]",100.0
225.06,,,0,2,0,None,0,"[3.1235150873138267, 1.1756344380100734, 0.0]",100.0,None,0,"[0.9957802179405931, 0.9978918418806914, 0.6572179649750514]",100.0
240.98,,,0,2,0,None,0,"[3.122686238507436, 1.1593829359209469, 0.0]",100.0,None,0,"[0.995697421694386, 0.9981492348272615, 0.6572486023835472]",100.0
241.35,,,0,2,0,None,0,"[3.1225173687045946, 1.1587484380479227, 0.0]",100.0,None,0,"[0.9957149752723581, 0.9981469680104579, 0.6572322987849532]",100.0
