,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.065,,pioneer3at_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
6.905,,UAV_2,0,4,0,None,0,"[3.0021663866452797, 1.0110362181005101, 0.0]",100,None,0,"[2.998835751599144, 2.9842323872925367, 0.0]",100,None,0,"[0.99657990200232, 0.9987326666321608, 0.6572527245636793]",100,None,0,"[0.9753168880079457, 2.9745453801288337, 0.6820692004820179]",100
19.325,,,0,4,0,None,0,"[3.0121295161622283, 1.0320188002409736, 0.0]",100.0,None,0,"[2.9954653846808474, 2.969720857435825, 0.0]",100.0,None,0,"[0.9960840905794343, 0.9981609520797915, 0.6571916208353019]",100.0,None,0,"[0.9759767579780131, 2.9740551869737173, 0.6819875282376983]",100.0
32.885,,,0,4,0,None,0,"[3.0185161093745596, 1.045374058632158, 0.0]",100.0,None,0,"[2.9920713776108774, 2.954188651118642, 0.0]",100.0,None,0,"[0.9959324657254763, 0.9982186262394156, 0.6572503992881158]",100.0,None,0,"[0.9774840634178288, 2.973908761362203, 0.6820202763139247]",100.0
45.315,,,1,4,0,None,0,"[3.0250524945536, 1.0571586822951295, 0.0]",100.0,None,0,"[2.989943293867933, 2.9389950360826917, 0.0]",100.0,None,0,"[0.9958278053839325, 0.9982087375039395, 0.6572499129867595]",100.0,None,0,"[0.9785062168210342, 2.9736978997329087, 0.6820328122831723]",100.0
48.61,uav_st_assess,UAV_2,1,4,0,None,0,"[3.026873165563615, 1.060185058943284, 0.0]",100.0,None,0,"[2.9898334311634436, 2.9345161781790963, 0.0]",100.0,None,0,"[0.9958265802020937, 0.9982144241795377, 0.6572499424923516]",100.0,assessment,0,"[1.0096723046185714, 2.9887579528984505, 1.4953484257634542]",100.0
62.395,,,1,4,0,None,0,"[3.0349055182845106, 1.0725555880386688, 0.0]",100.0,None,0,"[2.9847346295607555, 2.917332361138602, 0.0]",100.0,None,0,"[0.9958070810969164, 0.9982461633425594, 0.6571877415372238]",100.0,assessment,0,"[2.2176053783661636, 3.2782317962288685, 1.6795416210979137]",99.16799926757812
75.61,,,1,4,0,None,0,"[3.04327421214592, 1.084071814721351, 0.0]",100.0,None,0,"[2.9787270497203777, 2.903836065701553, 0.0]",100.0,None,0,"[0.9957466512984304, 0.9983586878594739, 0.6572491075236726]",100.0,assessment,0,"[7.41223965914162, 4.485704344492267, 2.222847276010273]",98.4000015258789
89.155,,,1,4,0,None,0,"[3.0525741801400637, 1.0956461090506338, 0.0]",100.0,None,0,"[2.954010345451196, 2.870947258985981, 0.0]",100.0,None,0,"[0.9956560901947227, 0.9984432851850934, 0.6570120960523254]",100.0,assessment,0,"[11.979703538723582, 5.553735155881107, 2.788111280053139]",97.61599731445312
103.25,,,1,4,0,None,0,"[3.0630922912277283, 1.1076292015665326, 0.0]",100.0,None,0,"[2.909976825637789, 2.8046149387047703, 0.0]",100.0,None,0,"[0.9960270240181989, 0.9983854910847954, 0.6572243152726776]",100.0,assessment,0,"[17.090334860451392, 6.748793845289577, 3.3074050393462286]",96.03199768066406
115.47,,,1,4,0,None,0,"[3.076634004741174, 1.1230837589343445, 0.0]",100.0,None,0,"[2.9090509172533157, 2.78195419935743, 0.0]",100.0,None,0,"[0.9959586769224328, 0.9983055102183053, 0.6572486967218777]",100.0,assessment,0,"[21.390770844643225, 7.754403079981584, 3.813542779522613]",95.24800109863281
124.33,,,1,4,0,None,0,"[3.08840462593251, 1.1359271969031004, 0.0]",100.0,None,0,"[2.913979484464456, 2.7723297291100026, 0.0]",100.0,None,0,"[0.9957700298732431, 0.9984276559530484, 0.6572100265336198]",100.0,assessment,0,"[24.57053869254218, 8.497949710406816, 4.151542359713995]",94.46399688720703
