,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.255,,UAV_1,0,2,0,None,0,[],100,None,0,"[0.9986677035859747, 0.998295169596392, 0.6536140002116432]",100
0.775,,pioneer3at_1,0,2,0,None,0,[],100,None,0,"[0.998812140168955, 0.9994039840305811, 0.6572052120466818]",100
26.78,,,0,2,0,None,0,"[3.0162061559503512, 1.0406328989858105, 0.0]",100.0,None,0,"[0.9980550670243663, 0.999075675695825, 0.6572830807114179]",100.0
44.17,,,0,2,0,None,0,"[3.0251499435721554, 1.0572069828484054, 0.0]",100.0,None,0,"[0.9975704587753066, 0.9987499580371224, 0.657258590741213]",100.0
58.1,,,0,2,0,None,0,"[3.033039671761885, 1.0697011430865229, 0.0]",100.0,None,0,"[0.9975516291955423, 0.998455915303695, 0.6572610622030617]",100.0
72.485,,,0,2,0,None,0,"[3.041945876886062, 1.0822394189126976, 0.0]",100.0,None,0,"[0.9976458344294304, 0.998032575409743, 0.6571867529797146]",100.0
85.865,,,0,2,0,None,0,"[3.0511573740672167, 1.093916099503337, 0.0]",100.0,None,0,"[0.9973260663484741, 0.9978308622152008, 0.6571801490157763]",100.0
88.035,,,1,2,0,None,0,"[3.052653655192851, 1.0957075129395986, 0.0]",100.0,None,0,"[0.9973224681199422, 0.9979209576415746, 0.6571988390043146]",100.0
90.965,on_vs,pioneer3at_1,1,2,0,None,0,"[3.0548243228415566, 1.0982623832757998, 0.0]",99.9811019897461,None,0,"[0.9972516648129126, 0.9979094934352861, 0.6571973474271949]",100.0
94.45,st_app,pioneer3at_1,1,2,0,approach,0,"[4.032188428027969, 1.1032039278721986, 0.0]",99.9811019897461,None,0,"[0.9972054255323504, 0.9978093910755464, 0.6572580065171335]",100.0
105.24,,,1,2,0,approach,0,"[7.79361285821291, 3.234986936660048, 0.0]",99.29309844970703,None,0,"[0.9973478299693795, 0.9976201378465516, 0.6572605582123742]",100.0
115.92,,,1,2,0,approach,0,"[10.061311563691895, 6.898076929367057, 0.0]",98.5531005859375,None,0,"[0.9973788776445807, 0.9975528928852667, 0.6572608745664622]",100.0
120.445,,,1,1,0,approach,0,"[10.943362461938394, 8.551181444795832, 0.0]",97.81310272216797,None,0,"[0.9973830510442144, 0.9976076413823883, 0.657222033997221]",100.0
122.765,uav_st_rb,UAV_1,1,1,0,approach,0,"[11.441770402570201, 9.324009058448755, 0.0]",97.81310272216797,return to base,0,"[0.9973759535936664, 0.9976281799514604, 0.6572610529793081]",100.0
134.085,,,1,1,0,approach,0,"[13.964941164495357, 13.040371636490116, 0.0]",97.0730972290039,return to base,0,"[0.9974183629987461, 0.9977316860454296, 0.6571773964068186]",99.24800109863281
145.455,,,0,1,0,approach,1,"[15.759592254692386, 15.67060748084714, 0.0]",96.33309936523438,return to base,0,"[0.9969651013947606, 0.9977865429227267, 0.6572578146982534]",98.447998046875
145.5,end_app,pioneer3at_1,1,1,0,None,1,"[15.759629249280767, 15.669818198333914, 0.0]",96.33309936523438,return to base,0,"[0.9969648101354833, 0.9977875644779101, 0.6572575615658403]",98.447998046875
146.945,off_vs,pioneer3at_1,1,1,0,None,1,"[15.761657402551597, 15.672045560470472, 0.0]",96.33309936523438,return to base,0,"[0.9969819349057051, 0.9978636042122099, 0.6572697940832998]",98.447998046875
147.92,on_vs,pioneer3at_1,1,1,0,None,1,"[15.763154933639143, 15.672951870335671, 0.0]",96.33309936523438,return to base,0,"[0.9971641361123731, 0.9978801644250468, 0.6571707861647834]",98.447998046875
151.305,st_app,pioneer3at_1,1,1,0,approach,1,"[16.42188326679932, 16.287763304609335, 0.0]",95.84709930419922,return to base,0,"[0.9970141356568488, 0.9981093708387965, 0.6571885601135279]",97.64800262451172
162.735,,,1,1,0,approach,1,"[20.99491284458933, 16.833931005051845, 0.0]",95.10710144042969,return to base,0,"[0.9971716697018352, 0.9980746366355762, 0.6572553517114273]",96.8479995727539
173.0,,,1,1,0,approach,1,"[25.165164918115856, 16.515456324762393, 0.0]",94.36710357666016,return to base,0,"[0.997027945057689, 0.9982378192480003, 0.657198731757569]",96.0479965209961
183.51,,,1,1,0,approach,1,"[29.38726852661931, 16.01192687147087, 0.0]",93.6270980834961,return to base,0,"[0.9967410231596341, 0.9981799371911112, 0.657255776458395]",95.24800109863281
193.315,,,1,1,0,approach,1,"[31.591674386432526, 15.882455573762893, 0.0]",92.88710021972656,return to base,0,"[0.9967094222939398, 0.9976329779817438, 0.6571704238466657]",94.45600128173828
204.635,,,1,1,0,approach,1,"[31.60281756841998, 15.205611297096604, 0.0]",92.14710235595703,return to base,0,"[0.9962803029606102, 0.9975083172035508, 0.6572349745019611]",93.65599822998047
214.885,,,1,1,0,approach,1,"[32.321353076771004, 16.172179743911027, 0.0]",91.40709686279297,return to base,0,"[0.9958622986412499, 0.997602337722816, 0.6571740420987329]",92.85600280761719
215.09,end_app,pioneer3at_1,1,1,0,None,2,"[32.32138552711039, 16.17216133290293, 0.0]",91.40709686279297,return to base,0,"[0.9959236866256077, 0.9975340192714365, 0.657252492061881]",92.85600280761719
215.895,off_vs,pioneer3at_1,1,1,0,None,2,"[32.32149080568979, 16.172106409153837, 0.0]",91.40709686279297,return to base,0,"[0.995910752817922, 0.997586878469722, 0.6572520869199827]",92.85600280761719
217.015,on_vs,pioneer3at_1,1,1,0,None,2,"[32.32165709257211, 16.171986836475366, 0.0]",91.40709686279297,return to base,0,"[0.9958813520837365, 0.9976578601315299, 0.6572550287444013]",92.85600280761719
220.945,st_app,pioneer3at_1,1,1,0,approach,2,"[31.760797353763724, 16.555498141637603, 0.0]",90.92960357666016,return to base,0,"[0.9958112248069367, 0.9977454239531919, 0.6572506347996339]",92.06400299072266
231.65,,,1,1,0,approach,2,"[29.544283496516304, 19.768019986160894, 0.0]",90.1895980834961,return to base,0,"[0.99574125350363, 0.9978911788949711, 0.657249543764243]",91.26399993896484
242.89,,,1,1,0,approach,2,"[30.652466644902987, 23.853124809875368, 0.0]",89.44960021972656,return to base,0,"[0.9957009368526006, 0.9982459169112056, 0.6572267460296491]",90.46399688720703
253.54,,,1,1,0,approach,2,"[31.81210976765168, 27.85436567397311, 0.0]",88.70960235595703,return to base,0,"[0.9952257426814622, 0.9987767745024057, 0.6570485012424839]",89.66400146484375
264.67,,,1,1,0,approach,2,"[32.876206129973305, 31.906297364084832, 0.0]",87.96959686279297,return to base,0,"[0.9947342722983495, 0.9989738591418916, 0.6572607692438339]",88.86399841308594
276.065,,,1,1,0,approach,2,"[33.32761585098061, 33.79331771976579, 0.0]",87.22959899902344,return to base,0,"[0.9941466634148711, 0.9991607099462756, 0.6572345386288915]",88.06400299072266
276.165,end_app,pioneer3at_1,1,1,0,None,2,"[33.32638962002676, 33.793429669742, 0.0]",87.22959899902344,return to base,0,"[0.9942215899113511, 0.9990893753257961, 0.6571588239933268]",88.06400299072266
276.27,,,1,1,0,None,3,"[33.32518507488684, 33.79354883950454, 0.0]",87.22959899902344,return to base,0,"[0.9941283665640196, 0.9992116904671065, 0.657202123432531]",88.06400299072266
277.165,off_vs,pioneer3at_1,1,1,0,None,3,"[33.317049447323825, 33.794254567583046, 0.0]",87.22959899902344,return to base,0,"[0.9940527651561144, 0.9991583107965027, 0.6571761633135709]",88.06400299072266
278.15,on_vs,pioneer3at_1,1,1,0,None,3,"[33.30466599618905, 33.79475937976486, 0.0]",87.22959899902344,return to base,0,"[0.994039939330397, 0.999178619341804, 0.6571855976445795]",88.06400299072266
283.08,st_app,pioneer3at_1,1,1,0,approach,3,"[32.841868016032365, 33.835301902725384, 0.0]",86.70010375976562,return to base,0,"[0.9940099162081097, 0.999306013108991, 0.6572326116189879]",87.27200317382812
294.825,,,1,1,0,approach,3,"[28.899432551850985, 34.56681917125459, 0.0]",85.96009826660156,return to base,0,"[0.9940384104000789, 0.9997202887792446, 0.6572318318793468]",86.47200012207031
306.575,,,1,1,0,approach,3,"[24.124283075278804, 34.82495120348129, 0.0]",85.22010040283203,return to base,0,"[0.994128354884115, 1.0002021053660421, 0.657198229114858]",85.6719970703125
317.96,,,1,1,0,approach,3,"[19.471299234492964, 35.26439848650577, 0.0]",84.4801025390625,return to base,0,"[0.9943317930956762, 1.0006830929438637, 0.6571862739498523]",84.87999725341797
329.45,end_app,pioneer3at_1,1,1,0,None,3,"[17.82632062257603, 35.06243104627424, 0.0]",83.74009704589844,return to base,0,"[0.9952009509937505, 1.0006931263942305, 0.6572687311325417]",84.08000183105469
329.515,,,0,1,0,None,4,"[17.826204926694494, 35.05776021235753, 0.0]",83.74009704589844,return to base,0,"[0.9951999573064384, 1.0007621270036056, 0.6572361120749666]",84.08000183105469
329.72,,,0,1,0,None,4,"[17.82607539437869, 35.054536628707375, 0.0]",83.74009704589844,return to base,0,"[0.99531511950621, 1.0007080141766744, 0.6571436594042425]",84.08000183105469
329.765,,,1,1,0,None,4,"[17.82582728998293, 35.04856636800066, 0.0]",83.74009704589844,return to base,0,"[0.9952057546008816, 1.0008110417314586, 0.6572058092131874]",84.08000183105469
330.71,off_vs,pioneer3at_1,1,1,0,None,4,"[17.824227129935913, 35.02122218366281, 0.0]",83.17539978027344,return to base,0,"[0.9951622148593059, 1.0007346282432847, 0.6571949277136448]",83.27999877929688
331.68,on_vs,pioneer3at_1,1,1,0,None,4,"[17.822096664719677, 34.99092286920153, 0.0]",83.17539978027344,return to base,0,"[0.9951930862389737, 1.0007473900052366, 0.6572534681432787]",83.27999877929688
334.935,st_app,pioneer3at_1,1,1,0,approach,4,"[17.589197494374673, 33.99360700137406, 0.0]",83.17539978027344,return to base,0,"[0.9952768157272867, 1.0006685846339334, 0.6572366760992907]",83.27999877929688
346.385,,,1,1,0,approach,4,"[17.447183182681936, 33.43010411147661, 0.0]",82.54389953613281,return to base,0,"[0.9949698929909395, 1.0004042799989323, 0.6572366677934367]",82.48799896240234
