,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.24,,pioneer3at_1,0,2,0,None,0,[],100,None,0,"[1.0000000003198053, 1.0, 0.6838348793660686]",100
0.435,,UAV_1,0,2,0,None,0,[],100,None,0,"[0.9989237170942125, 0.9994652949983079, 0.657236578757772]",100
29.445,,,0,2,0,None,0,"[3.017525981334931, 1.0432797557142468, 0.0]",100.0,None,0,"[0.9978674920578245, 0.9990724854623966, 0.6572292257212256]",100.0
48.19,,,0,2,0,None,0,"[3.0274161454354056, 1.0609647387778918, 0.0]",100.0,None,0,"[0.9975681158476485, 0.9986405660759555, 0.6572607532610086]",100.0
65.35,,,0,2,0,None,0,"[3.0375478631832435, 1.0762286276626247, 0.0]",100.0,None,0,"[0.99757332662969, 0.998277134650816, 0.6572550348162953]",100.0
83.995,,,0,2,0,None,0,"[3.0498898669036665, 1.092378302376556, 0.0]",100.0,None,0,"[0.9973860280652022, 0.9977973567508162, 0.6572241772091739]",100.0
101.15,,,0,2,0,None,0,"[3.062483290120237, 1.1069243817589758, 0.0]",100.0,None,0,"[0.9974156889271459, 0.9977686237443444, 0.6572592064061294]",100.0
118.23,,,0,2,0,None,0,"[3.0816999912672163, 1.12838567728188, 0.0]",100.0,None,0,"[0.9972248507634738, 0.9975515266547212, 0.6572167286379464]",100.0
134.52,,,0,2,0,None,0,"[3.106473256917904, 1.1518918487890137, 0.0]",100.0,None,0,"[0.9973987319411635, 0.9977140538665658, 0.6571866506695406]",100.0
150.465,,,0,2,0,None,0,"[3.1248332723466454, 1.1706600596556476, 0.0]",100.0,None,0,"[0.9969876039164337, 0.9980775902039883, 0.6571856875289626]",100.0
