,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.12,,pioneer3at_1,0,2,0,None,0,[],100,None,0,"[1.0000000000518392, 1.0, 0.6931407905949888]",100
22.46,,UAV_1,0,2,0,None,0,"[3.014196249177972, 1.0364483270019407, 0.0]",100.0,None,0,"[0.9981218913961609, 0.999220268267933, 0.6572634796200089]",100.0
38.25,,,0,2,0,None,0,"[3.0220205026290423, 1.0517248616426518, 0.0]",100.0,None,0,"[0.9976158538746961, 0.9988675120154902, 0.657227698827009]",100.0
54.115,,,0,2,0,None,0,"[3.030806111482443, 1.066309476270004, 0.0]",100.0,None,0,"[0.99748261857902, 0.9985018253974061, 0.6572238840702521]",100.0
70.57,,,0,2,0,None,0,"[3.0408807242879425, 1.080839507379383, 0.0]",100.0,None,0,"[0.9975802810984059, 0.9981281690349771, 0.6572619022238863]",100.0
86.395,,,0,2,0,None,0,"[3.051511913809664, 1.0943428745565014, 0.0]",100.0,None,0,"[0.9974079849138004, 0.9978056390274028, 0.657225448151771]",100.0
102.47,,,0,2,0,None,0,"[3.063544864806331, 1.1081169793972412, 0.0]",100.0,None,0,"[0.9973783713148919, 0.997725654747114, 0.6572604964012121]",100.0
117.805,,,0,2,0,None,0,"[3.081411759020412, 1.1280772687566625, 0.0]",100.0,None,0,"[0.9972377762578877, 0.9975558066777805, 0.6572169151878268]",100.0
123.7,,,1,2,0,None,0,"[3.08981439074364, 1.1370920867451173, 0.0]",100.0,None,0,"[0.9973923800637736, 0.9976106393179716, 0.6572608879751282]",100.0
124.58,on_gs,pioneer3at_1,1,2,0,None,0,"[3.091071206225086, 1.1381331414375806, 0.0]",100.0,None,0,"[0.9974310015957031, 0.9976383718865618, 0.6572223845901585]",100.0
125.665,on_vs,pioneer3at_1,1,2,0,None,0,"[3.0926110409061733, 1.139439761890696, 0.0]",100.0,None,0,"[0.9973685129376078, 0.9976237352997113, 0.6572607615488792]",100.0
129.57,st_app,pioneer3at_1,1,2,0,approach,0,"[4.180706564443991, 1.0816285357884876, 0.0]",100.0,None,0,"[0.9973076119462965, 0.9976900738656191, 0.6572602786142391]",100.0
141.165,,,1,2,0,approach,0,"[8.744425324935046, 2.2786342069137855, 0.0]",99.50659942626953,None,0,"[0.9971017731868458, 0.9978494625876776, 0.6571919256466567]",100.0
